V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119
0.0,0.0,0.177778,0.0333333,0.14285699999999998,0.0322581,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.857143,0.857143,0.914286,0.875,0.911765,0.810811,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
0.0,0.0,0.08333330000000001,0.020202,0.0882353,0.0232558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.75,0.857143,0.857143,0.85,0.85,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.983684188488,0.307692307692,0.105263158679,1,0.979255041301,0.384615384615,0.20000000298,1,1.0,0.999276633865
1.0,0.666667,0.8,0.8,0.727273,0.7391300000000001,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.75,0.75,0.88244,0.791667,0.772727,0.714286,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.533333,0.27381,0.833333,0.444444,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.841026,0.74011,0.942857,0.815789,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,0.333333,0.5,0.5,0.5,0.529412,1,0,1.0,0.5,0.666667,0.666667,0.454545,0.5,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.666667,0.833333,0.733333,0.923077,0.75,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.833333,0.714286,0.846154,0.8,0.815789,0.875,1,1,0.833333,0.833333,0.916667,0.866667,0.96875,0.875,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.25,0.75,0.428571432829,1,0.999947102798,0.7,0.285714298487,1,0.999911607814,0.6,0.375,1,0.999816433703,0.6,0.307692319155,1,0.999611351107,0.6,0.40000000596,1,0.999999989387,0.999999815126
0.333333,0.25,0.39523800000000003,0.28571399999999997,0.263158,0.166667,0,0,0.0,0.0,0.0769231,0.0,0.0769231,0.0,1,1,0.0,0.0,0.6,0.333333,0.6,0.333333,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.571429,0.571429,0.751465,0.659864,0.595238,0.418182,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
0.5,0.166667,0.320833,0.25,0.28571399999999997,0.2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.5,0.571429,0.571429,0.782609,0.666667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.717949,0.676923,0.846154,0.727273,1,1,0.857143,0.857143,0.857143,0.857143,0.952381,0.869565,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0666666666667,0.5,0.25,1,0.999795341894,0.444444444444,0.25,1,0.999759058067,0.7,0.375,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999900017,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.8,0.666667,0.872727,0.831169,0.741935,0.705882,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2.88645272279e-06,0.454545454545,0.263157904148,1,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0
0.0,0.0,0.118056,0.0,0.11111099999999999,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.000150829562594,0.636363636364,0.411764711142,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
0.666667,0.5,0.653061,0.571429,0.6153850000000001,0.4375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.888889,0.888889,0.925926,0.916667,0.680851,0.875,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
0.5,0.333333,0.54,0.4,0.35,0.333333,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.666667,0.8,0.8,0.857143,0.85,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.8,0.666667,0.787879,0.772727,0.837209,0.785714,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.99812869978,0.384615384615,0.210526317358,1,0.997424505102,0.615384615385,0.333333343267,1,1.0,0.999989817723
0.0,0.0,0.291667,0.171795,0.409091,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.857143,0.923077,0.923077,0.931818,0.930233,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,0.666667,0.8,0.8,0.571429,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.6,0.5,0.738095,0.606061,0.551724,0.527778,1,1,0.833333,0.833333,0.833333,0.833333,0.9375,0.857143,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999780748082,0.777777777778,0.428571432829,1,0.999707585531,0.6,0.40000000596,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999866351,0.0
1.0,0.5,0.666667,0.666667,0.6382979999999999,0.645833,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.857143,0.428571,0.68254,0.622711,0.492754,0.525424,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.99975396055,0.555555555556,0.357142865658,1,0.999989100119,0.7,0.466666668653,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999939316,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.75,0.333333,0.587912,0.519231,0.302326,0.384615,1,1,1.0,0.555556,0.714286,0.714286,0.6,0.645833,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.571429,0.333333,0.64411,0.538221,0.421875,0.435484,1,1,1.0,0.538462,0.7,0.7,0.521127,0.678571,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.00645161290323,0.727272727273,0.5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.999986000196,0.5,0.285714298487,1,0.999940803504,0.7,0.40000000596,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999996299,0.0
0.0,0.0,0.32,0.0444444,0.25,0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.666667,0.844444,0.793028,0.538462,0.717391,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.857143,0.707692,0.861111,0.815789,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,0.5,0.666667,0.666667,0.541667,0.8235290000000001,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0.166667,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.75,0.75,0.777778,0.75,0.5,0.473684,1,1,1.0,0.285714,0.444444,0.444444,0.333333,0.361111,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0175438596491,0.818181818182,0.600000023842,1,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.977621749347,0.444444444444,0.176470592618,1,0.991581571615,0.6,0.3125,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999404301676,0.0
0.0,0.0,0.22619,0.07142860000000001,0.166667,0.025,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.583333,0.157895,0.666667,0.25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.6,0.6,0.833333,0.663158,0.871795,0.630435,1,1,0.6,0.6,0.833333,0.663158,0.895833,0.690909,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.000104536901526,0.6,0.29411765933,1,2.76306904025e-07,0.4,0.157894730568,1,0.0,0.0,0.0,1,0.994844615717,0.444444444444,0.25,1,0.992799818596,0.4,0.157894730568,1,0.994843724973,0.625,0.307692319155,1,0.992782471433,0.555555555556,0.176470592618,1,0.999920554846,0.999920289965
0.0,0.0,0.23809499999999997,0.0526316,0.22222199999999998,0.0444444,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.258297,0.0528926,0.297297,0.0363636,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.333333,0.181818,0.444444,0.295663,0.415094,0.220779,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.571429,0.444444,0.614583,0.517857,0.464286,0.375,1,1,1.0,0.6,0.75,0.75,0.678571,0.678571,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.995477149121,0.5,0.266666680574,1,0.995687775812,0.7,0.357142865658,1,0.998773251822,0.466666666667,0.20000000298,1,0.998671303583,0.461538461538,0.25,1,0.999960602374,0.999996721266
0.333333,0.14285699999999998,0.373571,0.24,0.255814,0.169811,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.4,0.333333,0.467532,0.363636,0.514286,0.288462,1,1,0.285714,0.25,0.534719,0.325926,0.55102,0.27027,1,1,0.0,0.0,0.8,0.333333,0.8,0.333333,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0454545454545,0.5,0.285714298487,1,0.990573798788,0.555555555556,0.176470592618,1,0.996210514823,0.5,0.29411765933,1,0.990567813282,0.5,0.20000000298,1,0.996197514089,0.555555555556,0.357142865658,1,0.99989498902,0.999894773101
0.0,0.0,0.23968299999999998,0.08119660000000001,0.25,0.0740741,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.25,0.25,0.428504,0.305556,0.4,0.1875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.571429,0.571429,0.673431,0.603175,0.7,0.530612,1,1,0.571429,0.571429,0.673431,0.603175,0.7,0.530612,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0625,0.5,0.285714298487,1,0.998856010212,0.6,0.266666680574,1,0.999802239117,0.6,0.40000000596,1,0.998852318686,0.555555555556,0.285714298487,1,0.999821032035,0.666666666667,0.428571432829,1,0.999998649165,0.99999864776
0.666667,0.5,0.571429,0.571429,0.45,0.576923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.857143,0.75,0.930159,0.844444,0.813953,0.809524,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999859219822,0.555555555556,0.384615391493,1,0.999960101592,0.8,0.466666668653,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999978583,0.0
0.0,0.0,0.148148,0.0,0.1875,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0
1.0,0.333333,0.5,0.5,0.41176499999999994,0.44444399999999995,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,0.5,0.661932,0.571429,0.617021,0.525424,1,1,1.0,0.375,0.545455,0.545455,0.425532,0.446809,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2.00297176514e-09,0.454545454545,0.0909090936184,1,0.0,0.0,0.0,0,0.01,0.4,0.25,1,0.99997720052,0.666666666667,0.428571432829,1,0.999992800052,0.8,0.538461565971,1,0.999749068852,0.461538461538,0.277777791023,1,0.999584422976,0.461538461538,0.222222223878,1,0.999999999428,0.999999764154
1.0,0.5,0.666667,0.666667,0.571429,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.714286,0.833333,0.833333,0.793103,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999910707974,0.7,0.307692319155,1,0.999871616484,0.6,0.40000000596,1,0.999933704395,0.6,0.307692319155,1,0.999946402873,0.8,0.5,1,0.999999975539,0.999999992731
1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.875,0.538462,0.699856,0.666667,0.452055,0.571429,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,0.5,0.285714298487,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.995221939469,0.625,0.25,1,0.999314470273,0.555555555556,0.333333343267,1,1.0,0.999976480356
0.5,0.5,0.55,0.5,0.294118,0.333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.8,0.571429,0.795455,0.767399,0.878788,0.771429,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.166666666667,0.909090909091,0.714285731316,1,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0
0.0,0.0,0.138889,0.0,0.07692310000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.5,0.761905,0.647619,0.676471,0.621622,1,1,0.875,0.875,0.958333,0.916667,0.973684,0.9,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.00406504065041,0.7,0.466666668653,1,0.0,0.0,0.0,0,0.5,0.666666666667,0.333333343267,1,0.999339336764,0.555555555556,0.333333343267,1,0.998298799017,0.5,0.29411765933,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999996659001,0.0
